Execution Order | Job | Operation | Time (s)
          5659 | 212 |        17 | 0.00000000 seconds
          5660 | 226 |        15 | 0.00000000 seconds
          5661 | 252 |        14 | 0.00000000 seconds
          5662 | 256 |        16 | 0.00000000 seconds
          5663 | 271 |        16 | 0.00000000 seconds
          5664 | 274 |        22 | 0.00000000 seconds
          5665 | 283 |        12 | 0.00000000 seconds
          5666 | 290 |        14 | 0.00000000 seconds
          5667 | 291 |        14 | 0.00000000 seconds
          5668 | 303 |        17 | 0.00000000 seconds
          5669 | 307 |        11 | 0.00000000 seconds
          5670 | 309 |        16 | 0.00000000 seconds
          5671 | 327 |        14 | 0.00000000 seconds
          5672 | 344 |        17 | 0.00000000 seconds
          5673 | 345 |        11 | 0.00000000 seconds
          5674 | 347 |        17 | 0.00100000 seconds
          5675 |  14 |        17 | 0.00000000 seconds
          5676 |  20 |        21 | 0.00000000 seconds
          5677 |  23 |        13 | 0.00000000 seconds
          5678 |  40 |        13 | 0.00000000 seconds
          5679 |  44 |        16 | 0.00000000 seconds
          5680 |  49 |        17 | 0.00000000 seconds
          5681 |  50 |        14 | 0.00000000 seconds
          5682 |  68 |        18 | 0.00000000 seconds
          5683 |  69 |        20 | 0.00000000 seconds
          5684 |  76 |        16 | 0.00000000 seconds
          5685 |  83 |        19 | 0.00000000 seconds
          5686 |  96 |        22 | 0.00000000 seconds
          5687 | 114 |        16 | 0.00000000 seconds
          5688 | 115 |        11 | 0.00000000 seconds
          5689 | 123 |        16 | 0.00000000 seconds
          5690 | 126 |        14 | 0.00000000 seconds
          5691 | 140 |        18 | 0.00000000 seconds
          5692 | 161 |        17 | 0.00100000 seconds
          5693 | 165 |        15 | 0.00000000 seconds
          5694 | 169 |        18 | 0.00000000 seconds
          5695 | 172 |        16 | 0.00000000 seconds
          5696 | 191 |        13 | 0.00000000 seconds
          5697 | 202 |        17 | 0.00000000 seconds
          5698 | 208 |        13 | 0.00000000 seconds
          5699 | 209 |        13 | 0.00000000 seconds
          5700 | 216 |        15 | 0.00000000 seconds
          5701 | 219 |        16 | 0.00000000 seconds
          5702 | 235 |        16 | 0.00000000 seconds
          5703 | 261 |        18 | 0.00000000 seconds
          5704 | 267 |        17 | 0.00000000 seconds
          5705 | 270 |        16 | 0.00000000 seconds
          5706 | 272 |        18 | 0.00100000 seconds
          5707 | 277 |        16 | 0.00000000 seconds
          5708 | 279 |        10 | 0.00000000 seconds
          5709 | 280 |        22 | 0.00000000 seconds
          5710 | 288 |        20 | 0.00000000 seconds
          5711 | 296 |        15 | 0.00000000 seconds
          5712 | 303 |        18 | 0.00000000 seconds
          5713 | 342 |        13 | 0.00000000 seconds
          5714 | 346 |        18 | 0.00000000 seconds
          5715 |  21 |        22 | 0.00000000 seconds
          5716 |  33 |        15 | 0.00000000 seconds
          5717 |  38 |        15 | 0.00000000 seconds
          5718 |  62 |        20 | 0.00000000 seconds
          5719 |  63 |        12 | 0.00000000 seconds
          5720 |  66 |        18 | 0.00000000 seconds
          5721 |  70 |        14 | 0.00000000 seconds
          5722 |  75 |        17 | 0.00000000 seconds
          5723 |  91 |        11 | 0.00000000 seconds
          5724 |  92 |        18 | 0.00100000 seconds
          5725 | 100 |        21 | 0.00000000 seconds
          5726 | 101 |        18 | 0.00000000 seconds
          5727 | 103 |        15 | 0.00000000 seconds
          5728 | 107 |        17 | 0.00000000 seconds
          5729 | 121 |        16 | 0.00000000 seconds
          5730 | 131 |        16 | 0.00000000 seconds
          5731 | 145 |        10 | 0.00000000 seconds
          5732 | 151 |        18 | 0.00000000 seconds
          5733 | 159 |        15 | 0.00000000 seconds
          5734 | 174 |        13 | 0.00000000 seconds
          5735 | 178 |        12 | 0.00000000 seconds
          5736 | 192 |        16 | 0.00000000 seconds
          5737 | 203 |        16 | 0.00000000 seconds
          5738 | 210 |        13 | 0.00000000 seconds
          5739 | 218 |        18 | 0.00000000 seconds
          5740 | 220 |        17 | 0.00000000 seconds
          5741 | 229 |        16 | 0.00000000 seconds
          5742 | 236 |        16 | 0.00100000 seconds
          5743 | 252 |        15 | 0.00000000 seconds
          5744 | 257 |        15 | 0.00000000 seconds
          5745 | 260 |        16 | 0.00000000 seconds
          5746 | 298 |        14 | 0.00000000 seconds
          5747 | 303 |        19 | 0.00000000 seconds
          5748 | 306 |        12 | 0.00000000 seconds
          5749 | 311 |        18 | 0.00000000 seconds
          5750 | 315 |        16 | 0.00000000 seconds
          5751 | 324 |        14 | 0.00000000 seconds
          5752 | 345 |        12 | 0.00000000 seconds
          5753 | 346 |        19 | 0.00000000 seconds
          5754 | 349 |        14 | 0.00000000 seconds
          5755 |  26 |        15 | 0.00000000 seconds
          5756 |  37 |        19 | 0.00000000 seconds
          5757 |  42 |        14 | 0.00000000 seconds
          5758 |  50 |        15 | 0.00000000 seconds
          5759 |  52 |        18 | 0.00100000 seconds
          5760 |  72 |        15 | 0.00000000 seconds
          5761 | 108 |        13 | 0.00000000 seconds
          5762 | 112 |        16 | 0.00000000 seconds
          5763 | 118 |        19 | 0.00000000 seconds
          5764 | 130 |        18 | 0.00000000 seconds
          5765 | 134 |        18 | 0.00000000 seconds
          5766 | 141 |        17 | 0.00000000 seconds
          5767 | 143 |        21 | 0.00000000 seconds
          5768 | 156 |        16 | 0.00000000 seconds
          5769 | 163 |        19 | 0.00000000 seconds
          5770 | 181 |        14 | 0.00100000 seconds
          5771 | 185 |        15 | 0.00000000 seconds
          5772 | 196 |        16 | 0.00000000 seconds
          5773 | 198 |        11 | 0.00000000 seconds
          5774 | 211 |        14 | 0.00000000 seconds
          5775 | 219 |        17 | 0.00000000 seconds
          5776 | 222 |        18 | 0.00000000 seconds
          5777 | 233 |        14 | 0.00000000 seconds
          5778 | 240 |        14 | 0.00000000 seconds
          5779 | 278 |        15 | 0.00000000 seconds
          5780 | 287 |        16 | 0.00000000 seconds
          5781 | 289 |         8 | 0.00000000 seconds
          5782 | 292 |        16 | 0.00000000 seconds
          5783 | 296 |        16 | 0.00000000 seconds
          5784 | 300 |        15 | 0.00000000 seconds
          5785 | 321 |        13 | 0.00000000 seconds
          5786 | 322 |        17 | 0.00100000 seconds
          5787 | 333 |        15 | 0.00000000 seconds
          5788 | 349 |        15 | 0.00000000 seconds
          5789 |   5 |        18 | 0.00000000 seconds
          5790 |   6 |        18 | 0.00000000 seconds
          5791 |  22 |        22 | 0.00000000 seconds
          5792 |  25 |        18 | 0.00000000 seconds
          5793 |  29 |        20 | 0.00000000 seconds
          5794 |  35 |        14 | 0.00000000 seconds
          5795 |  59 |        19 | 0.00000000 seconds
          5796 |  78 |        18 | 0.00000000 seconds
          5797 |  86 |        14 | 0.00000000 seconds
          5798 | 147 |        14 | 0.00000000 seconds
          5799 | 150 |        17 | 0.00000000 seconds
          5800 | 169 |        19 | 0.00000000 seconds
          5801 | 171 |        16 | 0.00000000 seconds
          5802 | 190 |        15 | 0.00100000 seconds
          5803 | 194 |        14 | 0.00000000 seconds
          5804 | 204 |        19 | 0.00000000 seconds
          5805 | 205 |        13 | 0.00000000 seconds
          5806 | 206 |        17 | 0.00000000 seconds
          5807 | 214 |        17 | 0.00000000 seconds
          5808 | 225 |        15 | 0.00000000 seconds
          5809 | 237 |        13 | 0.00000000 seconds
          5810 | 241 |        15 | 0.00000000 seconds
          5811 | 248 |        14 | 0.00000000 seconds
          5812 | 254 |        14 | 0.00000000 seconds
          5813 | 262 |        16 | 0.00000000 seconds
          5814 | 265 |        19 | 0.00000000 seconds
          5815 | 266 |        19 | 0.00000000 seconds
          5816 | 284 |        21 | 0.00000000 seconds
          5817 | 285 |        14 | 0.00100000 seconds
          5818 | 286 |        21 | 0.00000000 seconds
          5819 | 300 |        16 | 0.00000000 seconds
          5820 | 304 |        15 | 0.00000000 seconds
          5821 | 305 |        18 | 0.00000000 seconds
          5822 | 309 |        17 | 0.00000000 seconds
          5823 | 317 |        21 | 0.00000000 seconds
          5824 | 331 |        17 | 0.00000000 seconds
          5825 | 332 |        18 | 0.00000000 seconds
          5826 | 343 |        16 | 0.00100000 seconds
          5827 |   8 |        18 | 0.00000000 seconds
          5828 |   9 |        19 | 0.00000000 seconds
          5829 |  18 |        16 | 0.00000000 seconds
          5830 |  21 |        23 | 0.00000000 seconds
          5831 |  23 |        14 | 0.00000000 seconds
          5832 |  62 |        21 | 0.00000000 seconds
          5833 |  68 |        19 | 0.00000000 seconds
          5834 |  73 |        17 | 0.00000000 seconds
          5835 |  86 |        15 | 0.00000000 seconds
          5836 |  87 |        15 | 0.00000000 seconds
          5837 |  93 |        17 | 0.00000000 seconds
          5838 |  95 |        16 | 0.00000000 seconds
          5839 |  97 |        19 | 0.00100000 seconds
          5840 |  99 |        17 | 0.00000000 seconds
          5841 | 110 |        16 | 0.00000000 seconds
          5842 | 113 |        19 | 0.00000000 seconds
          5843 | 132 |        17 | 0.00000000 seconds
          5844 | 144 |        15 | 0.00000000 seconds
          5845 | 152 |        17 | 0.00000000 seconds
          5846 | 153 |        18 | 0.00000000 seconds
          5847 | 173 |        17 | 0.00000000 seconds
          5848 | 185 |        16 | 0.00000000 seconds
          5849 | 187 |        25 | 0.00000000 seconds
          5850 | 197 |        13 | 0.00000000 seconds
          5851 | 218 |        19 | 0.00000000 seconds
          5852 | 224 |        16 | 0.00000000 seconds
          5853 | 234 |         9 | 0.00000000 seconds
          5854 | 244 |        13 | 0.00000000 seconds
          5855 | 246 |        14 | 0.00000000 seconds
          5856 | 253 |        13 | 0.00000000 seconds
          5857 | 262 |        17 | 0.00000000 seconds
          5858 | 268 |        17 | 0.00100000 seconds
          5859 | 275 |        16 | 0.00000000 seconds
          5860 | 281 |        10 | 0.00000000 seconds
          5861 | 295 |        18 | 0.00000000 seconds
          5862 | 323 |        17 | 0.00000000 seconds
          5863 | 325 |        14 | 0.00000000 seconds
          5864 | 326 |        17 | 0.00000000 seconds
          5865 | 329 |        14 | 0.00000000 seconds
          5866 | 340 |        15 | 0.00000000 seconds
          5867 |   1 |        20 | 0.00000000 seconds
          5868 |   3 |        16 | 0.00000000 seconds
          5869 |  16 |        20 | 0.00000000 seconds
          5870 |  27 |        14 | 0.00000000 seconds
          5871 |  64 |        20 | 0.00000000 seconds
          5872 | 111 |        15 | 0.00000000 seconds
          5873 | 127 |        15 | 0.00000000 seconds
          5874 | 146 |        15 | 0.00000000 seconds
          5875 | 154 |        10 | 0.00000000 seconds
          5876 | 156 |        17 | 0.00100000 seconds
          5877 | 157 |        17 | 0.00000000 seconds
          5878 | 162 |        13 | 0.00000000 seconds
          5879 | 167 |        16 | 0.00000000 seconds
          5880 | 169 |        20 | 0.00000000 seconds
          5881 | 198 |        12 | 0.00000000 seconds
          5882 | 203 |        17 | 0.00000000 seconds
          5883 | 205 |        14 | 0.00000000 seconds
          5884 | 213 |        12 | 0.00000000 seconds
          5885 | 226 |        16 | 0.00000000 seconds
          5886 | 232 |        13 | 0.00000000 seconds
          5887 | 255 |        13 | 0.00000000 seconds
          5888 | 256 |        17 | 0.00000000 seconds
          5889 | 290 |        15 | 0.00100000 seconds
          5890 | 310 |        19 | 0.00000000 seconds
          5891 | 317 |        22 | 0.00000000 seconds
          5892 | 319 |        19 | 0.00000000 seconds
          5893 |  10 |        20 | 0.00000000 seconds
          5894 |  17 |        15 | 0.00000000 seconds
          5895 |  33 |        16 | 0.00000000 seconds
          5896 |  39 |        17 | 0.00000000 seconds
          5897 |  46 |        16 | 0.00000000 seconds
          5898 |  49 |        18 | 0.00000000 seconds
          5899 |  53 |        17 | 0.00000000 seconds
          5900 |  56 |        17 | 0.00000000 seconds
          5901 |  57 |        18 | 0.00000000 seconds
          5902 | 103 |        16 | 0.00000000 seconds
          5903 | 122 |        15 | 0.00000000 seconds
          5904 | 128 |        14 | 0.00100000 seconds
          5905 | 132 |        18 | 0.00000000 seconds
          5906 | 135 |        21 | 0.00000000 seconds
          5907 | 140 |        19 | 0.00000000 seconds
          5908 | 144 |        16 | 0.00000000 seconds
          5909 | 149 |        15 | 0.00000000 seconds
          5910 | 160 |        13 | 0.00000000 seconds
          5911 | 175 |        14 | 0.00000000 seconds
          5912 | 176 |        19 | 0.00000000 seconds
          5913 | 193 |        11 | 0.00000000 seconds
          5914 | 195 |        14 | 0.00000000 seconds
          5915 | 210 |        14 | 0.00000000 seconds
          5916 | 216 |        16 | 0.00000000 seconds
          5917 | 228 |        16 | 0.00000000 seconds
          5918 | 241 |        16 | 0.00000000 seconds
          5919 | 245 |        16 | 0.00000000 seconds
          5920 | 252 |        16 | 0.00000000 seconds
          5921 | 273 |        17 | 0.00000000 seconds
          5922 | 278 |        16 | 0.00000000 seconds
          5923 | 292 |        17 | 0.00100000 seconds
          5924 | 293 |        17 | 0.00000000 seconds
          5925 | 302 |        16 | 0.00000000 seconds
          5926 | 304 |        16 | 0.00000000 seconds
          5927 | 312 |        18 | 0.00000000 seconds
          5928 | 320 |        13 | 0.00000000 seconds
          5929 | 324 |        15 | 0.00000000 seconds
          5930 | 329 |        15 | 0.00000000 seconds
          5931 | 340 |        16 | 0.00000000 seconds
          5932 | 341 |        13 | 0.00000000 seconds
          5933 | 342 |        14 | 0.00000000 seconds
          5934 | 347 |        18 | 0.00000000 seconds
          5935 |   1 |        21 | 0.00000000 seconds
          5936 |  34 |        16 | 0.00000000 seconds
          5937 |  40 |        14 | 0.00000000 seconds
          5938 |  47 |        21 | 0.00100000 seconds
          5939 |  54 |        14 | 0.00000000 seconds
          5940 |  65 |        18 | 0.00000000 seconds
          5941 |  77 |        16 | 0.00000000 seconds
          5942 |  80 |        19 | 0.00000000 seconds
          5943 |  89 |        19 | 0.00000000 seconds
          5944 |  92 |        19 | 0.00000000 seconds
          5945 |  94 |        13 | 0.00000000 seconds
          5946 | 100 |        22 | 0.00000000 seconds
          5947 | 120 |        18 | 0.00000000 seconds
          5948 | 166 |        14 | 0.00000000 seconds
          5949 | 170 |        17 | 0.00000000 seconds
          5950 | 186 |        16 | 0.00000000 seconds
          5951 | 192 |        17 | 0.00000000 seconds
          5952 | 200 |        13 | 0.00000000 seconds
          5953 | 227 |        15 | 0.00000000 seconds
          5954 | 238 |        18 | 0.00000000 seconds
          5955 | 250 |        18 | 0.00000000 seconds
          5956 | 258 |        16 | 0.00100000 seconds
          5957 | 260 |        17 | 0.00000000 seconds
          5958 | 274 |        23 | 0.00000000 seconds
          5959 | 283 |        13 | 0.00000000 seconds
          5960 | 317 |        23 | 0.00000000 seconds
          5961 | 319 |        20 | 0.00000000 seconds
          5962 | 330 |        13 | 0.00000000 seconds
          5963 | 335 |        18 | 0.00000000 seconds
          5964 |   7 |        19 | 0.00000000 seconds
          5965 |  13 |        22 | 0.00000000 seconds
          5966 |  14 |        18 | 0.00000000 seconds
          5967 |  22 |        23 | 0.00000000 seconds
          5968 |  26 |        16 | 0.00000000 seconds
          5969 |  66 |        19 | 0.00000000 seconds
          5970 |  67 |        18 | 0.00000000 seconds
          5971 |  69 |        21 | 0.00100000 seconds
          5972 |  75 |        18 | 0.00000000 seconds
          5973 | 101 |        19 | 0.00000000 seconds
          5974 | 110 |        17 | 0.00000000 seconds
          5975 | 135 |        22 | 0.00000000 seconds
          5976 | 140 |        20 | 0.00000000 seconds
          5977 | 142 |        20 | 0.00000000 seconds
          5978 | 143 |        22 | 0.00000000 seconds
          5979 | 160 |        14 | 0.00000000 seconds
          5980 | 169 |        21 | 0.00000000 seconds
          5981 | 181 |        15 | 0.00000000 seconds
          5982 | 197 |        14 | 0.00000000 seconds
          5983 | 206 |        18 | 0.00000000 seconds
          5984 | 209 |        14 | 0.00000000 seconds
          5985 | 233 |        15 | 0.00000000 seconds
          5986 | 239 |        16 | 0.00000000 seconds
          5987 | 244 |        14 | 0.00100000 seconds
          5988 | 260 |        18 | 0.00000000 seconds
          5989 | 261 |        19 | 0.00000000 seconds
          5990 | 262 |        18 | 0.00000000 seconds
          5991 | 288 |        21 | 0.00000000 seconds
          5992 | 299 |        17 | 0.00000000 seconds
          5993 | 300 |        17 | 0.00000000 seconds
          5994 | 315 |        17 | 0.00000000 seconds
          5995 | 321 |        14 | 0.00000000 seconds
          5996 | 332 |        19 | 0.00000000 seconds
          5997 | 336 |         8 | 0.00000000 seconds
          5998 | 337 |        18 | 0.00000000 seconds
          5999 |   0 |        15 | 0.00000000 seconds
          6000 |  12 |        20 | 0.00000000 seconds
          6001 |  50 |        16 | 0.00000000 seconds
          6002 |  55 |        14 | 0.00000000 seconds
          6003 |  58 |        18 | 0.00000000 seconds
          6004 |  70 |        15 | 0.00000000 seconds
          6005 |  78 |        19 | 0.00100000 seconds
          6006 |  96 |        23 | 0.00000000 seconds
          6007 |  98 |        17 | 0.00000000 seconds
          6008 |  99 |        18 | 0.00000000 seconds
          6009 | 115 |        12 | 0.00000000 seconds
          6010 | 131 |        17 | 0.00000000 seconds
          6011 | 155 |        17 | 0.00000000 seconds
          6012 | 161 |        18 | 0.00000000 seconds
          6013 | 179 |        16 | 0.00000000 seconds
          6014 | 180 |        15 | 0.00000000 seconds
          6015 | 183 |        17 | 0.00000000 seconds
          6016 | 191 |        14 | 0.00000000 seconds
          6017 | 211 |        15 | 0.00000000 seconds
          6018 | 212 |        18 | 0.00000000 seconds
          6019 | 214 |        18 | 0.00000000 seconds
          6020 | 215 |        14 | 0.00000000 seconds
          6021 | 217 |        16 | 0.00000000 seconds
          6022 | 220 |        18 | 0.00100000 seconds
          6023 | 242 |        23 | 0.00000000 seconds
          6024 | 247 |        12 | 0.00000000 seconds
          6025 | 256 |        18 | 0.00000000 seconds
          6026 | 265 |        20 | 0.00000000 seconds
          6027 | 274 |        24 | 0.00000000 seconds
          6028 | 281 |        11 | 0.00000000 seconds
          6029 | 287 |        17 | 0.00000000 seconds
          6030 | 308 |        12 | 0.00000000 seconds
          6031 | 312 |        19 | 0.00000000 seconds
          6032 | 346 |        20 | 0.00000000 seconds
          6033 |  30 |        16 | 0.00000000 seconds
          6034 |  41 |        20 | 0.00000000 seconds
          6035 |  55 |        15 | 0.00000000 seconds
          6036 |  59 |        20 | 0.00000000 seconds
          6037 |  60 |        15 | 0.00100000 seconds
          6038 |  77 |        17 | 0.00000000 seconds
          6039 |  93 |        18 | 0.00000000 seconds
          6040 | 114 |        17 | 0.00000000 seconds
          6041 | 116 |        20 | 0.00000000 seconds
          6042 | 125 |        15 | 0.00000000 seconds
          6043 | 139 |        16 | 0.00000000 seconds
          6044 | 140 |        21 | 0.00000000 seconds
          6045 | 141 |        18 | 0.00000000 seconds
          6046 | 145 |        11 | 0.00000000 seconds
          6047 | 153 |        19 | 0.00000000 seconds
          6048 | 159 |        16 | 0.00000000 seconds
          6049 | 171 |        17 | 0.00000000 seconds
          6050 | 172 |        17 | 0.00000000 seconds
          6051 | 178 |        13 | 0.00000000 seconds
          6052 | 183 |        18 | 0.00000000 seconds
          6053 | 187 |        26 | 0.00000000 seconds
          6054 | 188 |        15 | 0.00000000 seconds
          6055 | 221 |        15 | 0.00100000 seconds
          6056 | 230 |        22 | 0.00000000 seconds
          6057 | 241 |        17 | 0.00000000 seconds
          6058 | 248 |        15 | 0.00000000 seconds
          6059 | 264 |        18 | 0.00000000 seconds
          6060 | 265 |        21 | 0.00000000 seconds
          6061 | 267 |        18 | 0.00000000 seconds
          6062 | 269 |        14 | 0.00000000 seconds
          6063 | 275 |        17 | 0.00000000 seconds
          6064 | 283 |        14 | 0.00000000 seconds
          6065 | 297 |        14 | 0.00000000 seconds
          6066 | 304 |        17 | 0.00100000 seconds
          6067 | 305 |        19 | 0.00000000 seconds
          6068 | 318 |        15 | 0.00000000 seconds
          6069 | 330 |        14 | 0.00000000 seconds
          6070 | 344 |        18 | 0.00000000 seconds
          6071 |  10 |        21 | 0.00000000 seconds
          6072 |  22 |        24 | 0.00000000 seconds
          6073 |  28 |        13 | 0.00000000 seconds
          6074 |  29 |        21 | 0.00000000 seconds
          6075 |  42 |        15 | 0.00000000 seconds
          6076 |  47 |        22 | 0.00000000 seconds
          6077 |  61 |        20 | 0.00000000 seconds
          6078 |  64 |        21 | 0.00000000 seconds
          6079 |  82 |        18 | 0.00000000 seconds
          6080 | 103 |        17 | 0.00100000 seconds
          6081 | 112 |        17 | 0.00000000 seconds
          6082 | 116 |        21 | 0.00000000 seconds
          6083 | 132 |        19 | 0.00000000 seconds
          6084 | 156 |        18 | 0.00000000 seconds
          6085 | 157 |        18 | 0.00000000 seconds
          6086 | 190 |        16 | 0.00000000 seconds
          6087 | 211 |        16 | 0.00000000 seconds
          6088 | 245 |        17 | 0.00000000 seconds
          6089 | 248 |        16 | 0.00100000 seconds
          6090 | 253 |        14 | 0.00000000 seconds
          6091 | 261 |        20 | 0.00000000 seconds
          6092 | 271 |        17 | 0.00000000 seconds
          6093 | 277 |        17 | 0.00000000 seconds
          6094 | 294 |        15 | 0.00000000 seconds
          6095 | 295 |        19 | 0.00000000 seconds
          6096 | 306 |        13 | 0.00000000 seconds
          6097 | 307 |        12 | 0.00000000 seconds
          6098 | 334 |        19 | 0.00000000 seconds
          6099 |  13 |        23 | 0.00000000 seconds
          6100 |  15 |        17 | 0.00000000 seconds
          6101 |  23 |        15 | 0.00000000 seconds
          6102 |  44 |        17 | 0.00000000 seconds
          6103 |  63 |        13 | 0.00000000 seconds
          6104 |  71 |        18 | 0.00000000 seconds
          6105 |  73 |        18 | 0.00000000 seconds
          6106 |  83 |        20 | 0.00000000 seconds
          6107 |  84 |        19 | 0.00000000 seconds
          6108 |  86 |        16 | 0.00000000 seconds
          6109 |  99 |        19 | 0.00100000 seconds
          6110 | 108 |        14 | 0.00000000 seconds
          6111 | 110 |        18 | 0.00000000 seconds
          6112 | 121 |        17 | 0.00000000 seconds
          6113 | 139 |        17 | 0.00000000 seconds
          6114 | 140 |        22 | 0.00000000 seconds
          6115 | 141 |        19 | 0.00000000 seconds
          6116 | 157 |        19 | 0.00000000 seconds
          6117 | 168 |        15 | 0.00000000 seconds
          6118 | 169 |        22 | 0.00000000 seconds
          6119 | 170 |        18 | 0.00000000 seconds
          6120 | 173 |        18 | 0.00000000 seconds
          6121 | 199 |        19 | 0.00000000 seconds
          6122 | 203 |        18 | 0.00000000 seconds
          6123 | 204 |        20 | 0.00000000 seconds
          6124 | 208 |        14 | 0.00000000 seconds
          6125 | 212 |        19 | 0.00000000 seconds
          6126 | 231 |        22 | 0.00000000 seconds
          6127 | 237 |        14 | 0.00100000 seconds
          6128 | 246 |        15 | 0.00000000 seconds
          6129 | 249 |        15 | 0.00000000 seconds
          6130 | 264 |        19 | 0.00000000 seconds
          6131 | 271 |        18 | 0.00000000 seconds
          6132 | 273 |        18 | 0.00000000 seconds
          6133 | 278 |        17 | 0.00000000 seconds
          6134 | 280 |        23 | 0.00000000 seconds
          6135 | 305 |        20 | 0.00000000 seconds
          6136 |   5 |        19 | 0.00000000 seconds
          6137 |  13 |        24 | 0.00000000 seconds
          6138 |  18 |        17 | 0.00000000 seconds
          6139 |  20 |        22 | 0.00000000 seconds
          6140 |  31 |        17 | 0.00000000 seconds
          6141 |  37 |        20 | 0.00000000 seconds
          6142 |  38 |        16 | 0.00000000 seconds
          6143 |  39 |        18 | 0.00100000 seconds
          6144 |  43 |        21 | 0.00000000 seconds
          6145 |  44 |        18 | 0.00000000 seconds
          6146 |  50 |        17 | 0.00000000 seconds
          6147 |  65 |        19 | 0.00000000 seconds
          6148 |  74 |        13 | 0.00000000 seconds
          6149 |  81 |        20 | 0.00000000 seconds
          6150 |  87 |        16 | 0.00000000 seconds
          6151 |  94 |        14 | 0.00000000 seconds
          6152 |  98 |        18 | 0.00000000 seconds
          6153 | 104 |        21 | 0.00000000 seconds
          6154 | 107 |        18 | 0.00100000 seconds
          6155 | 118 |        20 | 0.00000000 seconds
          6156 | 119 |        22 | 0.00000000 seconds
          6157 | 122 |        16 | 0.00000000 seconds
          6158 | 124 |        17 | 0.00000000 seconds
          6159 | 127 |        16 | 0.00000000 seconds
          6160 | 145 |        12 | 0.00000000 seconds
          6161 | 150 |        18 | 0.00000000 seconds
          6162 | 154 |        11 | 0.00000000 seconds
          6163 | 171 |        18 | 0.00000000 seconds
          6164 | 173 |        19 | 0.00100000 seconds
          6165 | 176 |        20 | 0.00000000 seconds
          6166 | 182 |        20 | 0.00000000 seconds
          6167 | 187 |        27 | 0.00000000 seconds
          6168 | 188 |        16 | 0.00000000 seconds
          6169 | 192 |        18 | 0.00000000 seconds
          6170 | 193 |        12 | 0.00000000 seconds
          6171 | 201 |        15 | 0.00000000 seconds
          6172 | 207 |        13 | 0.00000000 seconds
          6173 | 213 |        13 | 0.00000000 seconds
          6174 | 247 |        13 | 0.00000000 seconds
          6175 | 254 |        15 | 0.00000000 seconds
          6176 | 259 |        14 | 0.00000000 seconds
          6177 | 268 |        18 | 0.00000000 seconds
          6178 | 272 |        19 | 0.00000000 seconds
          6179 | 285 |        15 | 0.00000000 seconds
          6180 | 297 |        15 | 0.00000000 seconds
          6181 | 299 |        18 | 0.00100000 seconds
          6182 | 336 |         9 | 0.00000000 seconds
          6183 | 338 |        14 | 0.00000000 seconds
          6184 |   2 |        15 | 0.00000000 seconds
          6185 |  17 |        16 | 0.00000000 seconds
          6186 |  25 |        19 | 0.00000000 seconds
          6187 |  36 |        19 | 0.00000000 seconds
          6188 |  54 |        15 | 0.00000000 seconds
          6189 |  79 |        16 | 0.00000000 seconds
          6190 |  86 |        17 | 0.00000000 seconds
          6191 |  91 |        12 | 0.00000000 seconds
          6192 |  92 |        20 | 0.00000000 seconds
          6193 |  95 |        17 | 0.00000000 seconds
          6194 |  99 |        20 | 0.00100000 seconds
          6195 | 105 |        12 | 0.00000000 seconds
          6196 | 121 |        18 | 0.00000000 seconds
          6197 | 129 |        18 | 0.00000000 seconds
          6198 | 136 |        14 | 0.00000000 seconds
          6199 | 152 |        18 | 0.00000000 seconds
          6200 | 153 |        20 | 0.00000000 seconds
          6201 | 164 |        15 | 0.00000000 seconds
          6202 | 180 |        16 | 0.00000000 seconds
          6203 | 195 |        15 | 0.00000000 seconds
          6204 | 196 |        17 | 0.00000000 seconds
          6205 | 205 |        15 | 0.00000000 seconds
          6206 | 223 |        14 | 0.00000000 seconds
          6207 | 225 |        16 | 0.00000000 seconds
          6208 | 231 |        23 | 0.00000000 seconds
          6209 | 284 |        22 | 0.00000000 seconds
          6210 | 289 |         9 | 0.00000000 seconds
          6211 | 299 |        19 | 0.00000000 seconds
          6212 | 314 |        18 | 0.00100000 seconds
          6213 | 336 |        10 | 0.00000000 seconds
          6214 | 337 |        19 | 0.00000000 seconds
          6215 | 344 |        19 | 0.00000000 seconds
          6216 | 347 |        19 | 0.00000000 seconds
          6217 | 348 |        13 | 0.00000000 seconds
          6218 |  15 |        18 | 0.00000000 seconds
          6219 |  44 |        19 | 0.00000000 seconds
          6220 |  59 |        21 | 0.00000000 seconds
          6221 |  61 |        21 | 0.00000000 seconds
          6222 |  78 |        20 | 0.00000000 seconds
          6223 |  85 |        15 | 0.00000000 seconds
          6224 |  89 |        20 | 0.00000000 seconds
          6225 | 146 |        16 | 0.00000000 seconds
          6226 | 156 |        19 | 0.00000000 seconds
          6227 | 175 |        15 | 0.00000000 seconds
          6228 | 184 |        14 | 0.00000000 seconds
          6229 | 197 |        15 | 0.00000000 seconds
          6230 | 200 |        14 | 0.00000000 seconds
          6231 | 212 |        20 | 0.00100000 seconds
          6232 | 217 |        17 | 0.00000000 seconds
          6233 | 222 |        19 | 0.00000000 seconds
          6234 | 227 |        16 | 0.00000000 seconds
          6235 | 234 |        10 | 0.00000000 seconds
          6236 | 238 |        19 | 0.00000000 seconds
          6237 | 243 |        12 | 0.00000000 seconds
          6238 | 251 |        15 | 0.00000000 seconds
          6239 | 270 |        17 | 0.00000000 seconds
          6240 | 292 |        18 | 0.00000000 seconds
